,code,model,version,sequentially,train_rmse,train_mae,train_acc,train_ms_rmse,train_ms_mae,train_ms_acc,test_rmse,test_mae,test_acc,likely_rmse,likely_mae,likely_acc,likely_range
269,CNNLSTM_seq_false_ver_2,CNNLSTM,2,False,10.48,7.07,1.12,17.15,14.25,1.2799999713897705,25.16,20.14,0.7200000286102295,21.46,18.23,1.340000033378601,365
270,CNNLSTM_seq_false_ver_3,CNNLSTM,3,False,8.28,4.77,1.06,17.17,13.04,1.0700000524520874,22.11,16.02,0.7400000095367432,14.52,10.81,1.090000033378601,365
271,CNNLSTM_seq_false_ver_4,CNNLSTM,4,False,11.28,6.02,1.0,16.82,13.04,1.0700000524520874,19.85,14.43,0.6800000071525574,15.16,11.91,1.149999976158142,365
272,CNNLSTM_seq_false_ver_5,CNNLSTM,5,False,12.51,8.84,1.0399999618530273,16.48,12.1,0.949999988079071,23.88,18.13,0.6600000262260437,15.19,11.08,0.9599999785423279,365
273,CNNLSTM_seq_false_ver_6,CNNLSTM,6,False,12.11,8.67,0.9700000286102295,16.18,12.1,1.0,22.76,17.77,0.7699999809265137,15.29,11.59,1.059999942779541,365
274,CNNLSTM_seq_false_ver_7,CNNLSTM,7,False,10.57,5.94,1.0700000524520874,17.4,14.18,1.2000000476837158,16.78,13.03,0.949999988079071,15.41,12.36,1.2100000381469727,365
275,CNNLSTM_seq_false_ver_8,CNNLSTM,8,False,13.72,9.24,1.0099999904632568,16.88,12.58,1.0,21.56,15.66,0.5799999833106995,15.32,11.6,1.0700000524520874,365
276,CNNLSTM_seq_false_ver_9,CNNLSTM,9,False,15.87,11.28,1.1299999952316284,17.06,13.6,1.190000057220459,21.8,16.74,0.7699999809265137,17.18,14.05,1.2899999618530273,365
277,CNNLSTM_seq_false_ver_10,CNNLSTM,10,False,12.09,8.83,1.090000033378601,20.22,16.83,1.5299999713897705,22.71,17.98,1.0299999713897705,20.36,17.73,1.649999976158142,365
278,CNNLSTM_seq_false_ver_11,CNNLSTM,11,False,14.32,9.65,1.0,18.76,15.52,1.4700000286102295,21.42,15.29,0.6299999952316284,19.49,16.0,1.4500000476837158,365
279,CNNLSTM_seq_false_ver_12,CNNLSTM,12,False,12.94,8.82,1.0199999809265137,18.8,15.59,1.2599999904632568,14.48,10.63,0.949999988079071,16.23,13.63,1.1799999475479126,365
280,GRU_seq_false_ver_1,GRU,1,False,12.41,7.43,1.13,73.59,69.08,4.54,51.23,47.11,2.4,78.39,76.57,4.94,365
281,GRU_seq_false_ver_2,GRU,2,False,10.59,7.03,1.09,77.39,71.33,4.47,51.22,45.63,2.35,84.9,83.58,5.3,365
282,GRU_seq_false_ver_3,GRU,3,False,8.49,5.74,0.9599999785423279,22.5,15.83,0.2800000011920929,30.18,22.99,0.3400000035762787,20.84,14.97,0.25,365
283,GRU_seq_false_ver_4,GRU,4,False,9.66,6.41,0.9800000190734863,19.98,17.29,1.4700000286102295,16.3,11.79,0.8700000047683716,19.09,16.97,1.600000023841858,365
284,GRU_seq_false_ver_5,GRU,5,False,12.13,8.04,0.9,19.31,13.96,0.9300000071525574,23.66,17.8,0.5699999928474426,21.02,15.48,0.8600000143051147,365
285,GRU_seq_false_ver_6,GRU,6,False,10.26,7.26,0.99,28.84,22.0,1.8799999952316284,26.04,20.63,1.22,23.98,16.84,1.67,365
286,GRU_seq_false_ver_7,GRU,7,False,9.48,5.66,0.949999988079071,21.28,16.88,1.409999966621399,23.16,17.84,0.6600000262260437,24.41,18.28,1.399999976158142,365
287,GRU_seq_false_ver_8,GRU,8,False,34.35,25.38,0.93,27.01,20.82,0.0,33.68,29.63,0.17,24.92,19.98,0.12,365
288,GRU_seq_false_ver_9,GRU,9,False,12.53,8.66,0.9599999785423279,17.57,12.84,0.9599999785423279,25.1,18.56,0.47999998927116394,16.87,12.7,1.0299999713897705,365
289,GRU_seq_false_ver_10,GRU,10,False,11.41,8.14,1.159999966621399,25.26,19.32,1.2899999618530273,33.42,29.24,0.8999999761581421,24.12,18.42,1.2999999523162842,365
290,GRU_seq_false_ver_11,GRU,11,False,11.48,8.0,0.9599999785423279,22.01,15.68,1.149999976158142,25.79,19.56,0.5899999737739563,19.46,15.28,1.3300000429153442,365
291,GRU_seq_false_ver_12,GRU,12,False,12.6,8.39,0.9800000190734863,19.23,14.59,1.0199999809265137,22.33,15.93,0.6100000143051147,17.04,13.1,1.0700000524520874,365
292,LSTM_seq_false_ver_1,LSTM,1,False,30.75,16.14,1.52,52.73,40.8,2.52,39.91,35.16,1.85,57.28,44.08,2.31,365
293,LSTM_seq_false_ver_2,LSTM,2,False,53.57,35.84,2.54,81.21,77.88,4.86,56.66,51.71,2.26,83.67,81.56,5.17,365
294,LSTM_seq_false_ver_3,LSTM,3,False,74.05,64.51,4.0,82.87,80.53,4.84,71.2,69.32,3.06,84.9,83.58,5.3,365
295,LSTM_seq_false_ver_4,LSTM,4,False,39.31,28.76,0.86,52.16,40.25,1.71,37.41,33.68,0.0,53.15,41.03,2.45,365
296,LSTM_seq_false_ver_5,LSTM,5,False,15.19,8.07,1.15,70.51,63.0,4.21,27.2,22.96,1.26,71.82,68.77,4.54,365
297,LSTM_seq_false_ver_6,LSTM,6,False,84.49,82.9,5.12,84.49,82.9,5.12,71.2,69.32,3.06,84.9,83.58,5.3,365
298,LSTM_seq_false_ver_7,LSTM,7,False,83.69,82.02,4.91,64.37,54.24,2.8,71.2,69.32,3.06,65.52,55.27,2.7,365
299,LSTM_seq_false_ver_8,LSTM,8,False,37.4,27.34,0.56,52.97,41.11,1.61,37.41,33.68,0.0,52.85,40.72,2.29,365
300,LSTM_seq_false_ver_9,LSTM,9,False,13.53,8.78,0.88,25.99,19.12,0.57,40.2,35.43,0.9,21.25,15.7,0.44,365
301,LSTM_seq_false_ver_10,LSTM,10,False,84.47,82.88,5.12,84.47,82.88,5.12,71.2,69.32,3.06,84.9,83.58,5.3,365
302,LSTM_seq_false_ver_11,LSTM,11,False,30.44,18.61,0.94,35.26,25.32,1.08,53.24,47.62,0.92,31.02,23.16,1.16,365
303,LSTM_seq_false_ver_12,LSTM,12,False,26.98,20.83,0.0,26.98,20.83,0.0,37.41,33.68,0.0,24.49,19.42,0.0,365
304,TimeDistributedCNNLSTM_seq_false_ver_1,TimeDistributedCNNLSTM,1,False,10.14,6.98,1.100000023841858,20.39,14.87,0.6,30.02,22.58,0.54,20.32,14.79,0.49,365
305,TimeDistributedCNNLSTM_seq_false_ver_2,TimeDistributedCNNLSTM,2,False,9.71,6.61,1.1100000143051147,16.97,13.26,1.0299999713897705,24.1,20.93,1.0700000524520874,18.44,14.07,1.0499999523162842,365
306,TimeDistributedCNNLSTM_seq_false_ver_3,TimeDistributedCNNLSTM,3,False,10.43,5.95,1.08,21.34,16.27,1.16,18.59,13.21,0.73,19.15,16.31,1.08,365
307,TimeDistributedCNNLSTM_seq_false_ver_4,TimeDistributedCNNLSTM,4,False,14.85,8.62,1.159999966621399,17.91,14.8,1.25,23.1,16.77,0.6200000047683716,15.08,12.69,1.2899999618530273,365
308,TimeDistributedCNNLSTM_seq_false_ver_5,TimeDistributedCNNLSTM,5,False,12.53,8.98,1.06,24.19,19.38,0.98,26.38,20.25,0.77,16.73,12.29,1.01,365
309,TimeDistributedCNNLSTM_seq_false_ver_6,TimeDistributedCNNLSTM,6,False,12.13,9.1,1.1100000143051147,19.36,16.43,1.4900000095367432,22.19,18.8,1.0099999904632568,19.16,16.85,1.5800000429153442,365
310,TimeDistributedCNNLSTM_seq_false_ver_7,TimeDistributedCNNLSTM,7,False,11.84,6.86,1.07,17.83,12.47,0.8500000238418579,20.03,14.7,0.6499999761581421,16.93,11.94,0.8299999833106995,365
311,TimeDistributedCNNLSTM_seq_false_ver_8,TimeDistributedCNNLSTM,8,False,13.1,8.64,1.0299999713897705,16.75,12.4,1.0,23.79,16.96,0.6700000166893005,13.89,10.06,0.9700000286102295,365
312,TimeDistributedCNNLSTM_seq_false_ver_9,TimeDistributedCNNLSTM,9,False,13.8,10.13,1.0700000524520874,19.91,16.22,1.2100000381469727,25.75,19.66,0.74,20.27,15.34,1.19,365
313,TimeDistributedCNNLSTM_seq_false_ver_10,TimeDistributedCNNLSTM,10,False,11.98,9.01,1.14,21.04,17.16,1.4600000381469727,21.6,18.25,1.159999966621399,17.57,14.71,1.5,365
314,TimeDistributedCNNLSTM_seq_false_ver_11,TimeDistributedCNNLSTM,11,False,14.07,9.28,1.0,17.91,13.03,0.95,20.76,15.06,0.6399999856948853,15.73,11.28,0.8999999761581421,365
315,TimeDistributedCNNLSTM_seq_false_ver_12,TimeDistributedCNNLSTM,12,False,13.6,8.75,0.949999988079071,17.12,12.23,0.9100000262260437,20.77,14.37,0.6800000071525574,13.38,9.18,0.9300000071525574,365
316,CNN_seq_false_ver_1,CNN,1,False,8.71,5.52,1.01,22.28,17.8,0.76,29.53,21.99,0.66,20.93,16.1,0.76,365
317,CNN_seq_false_ver_2,CNN,2,False,10.36,6.89,1.02,77.62,71.81,4.55,20.06,16.32,1.06,83.51,81.58,5.2,365
318,CNN_seq_false_ver_3,CNN,3,False,11.1,6.42,0.9800000190734863,40.11,27.32,1.93,20.73,15.45,0.5699999928474426,15.92,11.0,0.7900000214576721,365
319,CNN_seq_false_ver_4,CNN,4,False,10.37,5.91,0.9900000095367432,17.06,12.39,0.949999988079071,23.03,16.76,0.6100000143051147,15.18,10.94,0.949999988079071,365
320,CNN_seq_false_ver_5,CNN,5,False,12.16,8.65,1.059999942779541,17.62,14.12,1.159999966621399,25.11,19.02,0.699999988079071,19.64,14.89,1.2200000286102295,365
321,CNN_seq_false_ver_6,CNN,6,False,12.0,8.71,1.0499999523162842,21.62,17.52,1.04,20.18,16.92,1.07,16.24,12.52,0.93,365
322,CNN_seq_false_ver_7,CNN,7,False,11.11,6.77,1.0299999713897705,16.51,12.19,0.9900000095367432,18.53,13.73,0.6800000071525574,15.25,11.32,1.0,365
323,CNN_seq_false_ver_8,CNN,8,False,12.2,8.6,1.13,16.87,12.95,1.0499999523162842,19.55,13.59,0.75,14.25,10.88,1.059999942779541,365
324,CNN_seq_false_ver_9,CNN,9,False,12.55,9.11,1.0399999618530273,19.05,14.74,1.2599999904632568,19.41,14.41,0.8700000047683716,17.39,12.57,1.2200000286102295,365
325,CNN_seq_false_ver_10,CNN,10,False,12.04,8.74,1.0499999523162842,20.4,16.96,1.4900000095367432,17.39,13.56,1.0299999713897705,22.42,19.3,1.4199999570846558,365
326,CNN_seq_false_ver_11,CNN,11,False,13.06,8.92,1.0299999713897705,16.61,12.24,0.9700000286102295,20.84,15.29,0.6800000071525574,14.65,10.5,0.9800000190734863,365
327,CNN_seq_false_ver_12,CNN,12,False,14.92,10.58,1.05,18.92,14.83,1.0700000524520874,31.92,23.02,0.41,19.13,16.35,1.17,365
328,MultiCNN_seq_false_ver_1,MultiCNN,1,False,12.68,8.55,0.95,16.85,12.0,0.8600000143051147,22.46,15.99,0.6000000238418579,15.32,10.69,0.8500000238418579,365
329,MultiCNN_seq_false_ver_2,MultiCNN,2,False,12.34,8.27,1.0,18.23,14.38,1.149999976158142,21.63,15.82,0.699999988079071,15.64,11.61,1.090000033378601,365
330,MultiCNN_seq_false_ver_3,MultiCNN,3,False,10.95,6.21,1.0099999904632568,34.69,24.86,1.74,17.03,12.44,0.8,21.47,16.03,0.94,365
331,MultiCNN_seq_false_ver_4,MultiCNN,4,False,10.24,5.63,1.04,13.9,10.27,1.09,15.55,10.88,0.84,21.88,16.8,1.12,365
332,MultiCNN_seq_false_ver_5,MultiCNN,5,False,15.37,11.21,1.0099999904632568,20.1,14.09,0.6600000262260437,27.48,20.46,0.41999998688697815,19.07,13.87,0.5699999928474426,365
333,MultiCNN_seq_false_ver_6,MultiCNN,6,False,13.66,9.47,0.9700000286102295,18.29,13.72,0.8999999761581421,21.81,16.06,0.6200000047683716,14.9,10.63,0.9100000262260437,365
334,MultiCNN_seq_false_ver_7,MultiCNN,7,False,11.84,6.57,0.9900000095367432,20.56,15.54,1.01,18.86,13.37,0.72,22.41,17.75,0.99,365
335,MultiCNN_seq_false_ver_8,MultiCNN,8,False,13.0,8.61,1.0,24.96,18.75,1.06,18.11,13.18,0.84,27.65,19.81,1.21,365
336,MultiCNN_seq_false_ver_9,MultiCNN,9,False,14.61,10.7,1.0199999809265137,17.43,12.31,0.7699999809265137,22.96,16.75,0.5600000023841858,15.84,10.58,0.7400000095367432,365
337,MultiCNN_seq_false_ver_10,MultiCNN,10,False,14.78,10.59,1.0099999904632568,17.18,12.3,0.8199999928474426,22.35,16.01,0.6100000143051147,15.54,10.87,0.8299999833106995,365
338,MultiCNN_seq_false_ver_11,MultiCNN,11,False,14.23,9.49,1.0199999809265137,19.87,14.5,1.01,21.06,15.61,0.62,18.37,13.1,0.97,365
339,MultiCNN_seq_false_ver_12,MultiCNN,12,False,13.84,8.93,0.9700000286102295,18.01,13.56,0.94,18.63,13.17,0.75,14.37,10.52,0.949999988079071,365
340,MLP_seq_false_ver_1,MLP,1,False,7.23,4.28,0.98,17.91,14.44,1.23,24.08,17.91,0.6700000166893005,16.08,12.75,1.2799999713897705,365
341,MLP_seq_false_ver_2,MLP,2,False,11.6,6.67,1.01,23.32,20.08,1.7899999618530273,20.08,15.83,0.9599999785423279,24.39,21.75,1.8600000143051147,365
342,MLP_seq_false_ver_3,MLP,3,False,8.52,4.88,1.0499999523162842,18.63,14.41,1.090000033378601,17.8,13.15,1.0,14.2,10.65,1.1100000143051147,365
343,MLP_seq_false_ver_4,MLP,4,False,10.5,6.09,1.0399999618530273,16.67,12.58,1.1100000143051147,22.01,16.97,0.6700000166893005,15.45,12.47,1.2699999809265137,365
344,MLP_seq_false_ver_5,MLP,5,False,9.82,7.01,1.04,22.51,18.57,1.6299999952316284,23.63,19.87,1.090000033378601,23.87,19.66,1.6699999570846558,365
345,MLP_seq_false_ver_6,MLP,6,False,13.37,9.1,0.99,26.44,22.44,1.9299999475479126,20.02,16.65,1.1200000047683716,32.01,29.43,2.430000066757202,365
346,MLP_seq_false_ver_7,MLP,7,False,9.96,5.22,1.0,16.49,11.43,1.0299999713897705,18.68,13.41,0.9599999785423279,15.55,11.16,1.0800000429153442,365
347,MLP_seq_false_ver_8,MLP,8,False,12.95,9.0,1.0399999618530273,18.83,14.24,0.9700000286102295,25.41,18.88,0.5799999833106995,19.05,15.51,1.0199999809265137,365
348,MLP_seq_false_ver_9,MLP,9,False,13.25,9.33,1.1200000047683716,25.33,20.09,1.600000023841858,24.66,21.0,1.2899999618530273,28.91,24.25,1.9900000095367432,365
349,MLP_seq_false_ver_10,MLP,10,False,12.5,8.46,1.0,18.63,14.05,1.309999942779541,18.65,14.8,1.159999966621399,35.93,33.28,2.630000114440918,365
350,MLP_seq_false_ver_11,MLP,11,False,12.72,8.62,0.9900000095367432,16.91,12.06,1.090000033378601,16.92,12.12,0.9300000071525574,19.39,13.82,1.2799999713897705,365
351,MLP_seq_false_ver_12,MLP,12,False,13.05,8.68,0.9700000286102295,17.11,12.74,0.9700000286102295,15.3,11.4,0.9700000286102295,18.13,14.42,1.5299999713897705,365
352,AutoencoderMLP_seq_false_ver_1,AutoencoderMLP,1,False,8.05,4.87,1.0199999809265137,18.09,15.43,1.440000057220459,19.89,15.0,0.6800000071525574,17.11,13.71,1.1399999856948853,365
353,AutoencoderMLP_seq_false_ver_2,AutoencoderMLP,2,False,11.1,7.09,1.1100000143051147,23.99,20.44,1.6699999570846558,23.5,19.77,1.0399999618530273,25.56,22.21,1.8200000524520874,365
354,AutoencoderMLP_seq_false_ver_3,AutoencoderMLP,3,False,10.52,5.74,1.059999942779541,18.84,15.17,1.340000033378601,19.76,15.01,0.8899999856948853,16.33,12.6,1.2999999523162842,365
355,AutoencoderMLP_seq_false_ver_4,AutoencoderMLP,4,False,10.94,7.23,1.1399999856948853,18.75,15.31,1.2400000095367432,24.29,18.58,0.7599999904632568,17.16,14.47,1.2899999618530273,365
356,AutoencoderMLP_seq_false_ver_5,AutoencoderMLP,5,False,11.46,7.66,1.0,19.71,15.34,1.2300000190734863,24.09,17.55,0.550000011920929,18.16,13.85,1.3200000524520874,365
357,AutoencoderMLP_seq_false_ver_6,AutoencoderMLP,6,False,13.7,9.18,1.0199999809265137,24.06,18.77,1.4800000190734863,21.33,16.99,1.0299999713897705,23.12,18.01,1.559999942779541,365
358,AutoencoderMLP_seq_false_ver_7,AutoencoderMLP,7,False,11.13,5.98,1.0199999809265137,21.36,16.73,1.2899999618530273,19.78,14.13,0.7699999809265137,21.04,16.93,1.340000033378601,365
359,AutoencoderMLP_seq_false_ver_8,AutoencoderMLP,8,False,13.35,8.66,1.0199999809265137,18.24,14.38,1.1699999570846558,19.36,14.41,0.8299999833106995,15.57,12.49,1.2000000476837158,365
360,AutoencoderMLP_seq_false_ver_9,AutoencoderMLP,9,False,13.69,9.16,1.02,16.86,12.7,1.090000033378601,28.11,23.06,1.090000033378601,15.99,12.01,1.0399999618530273,365
361,AutoencoderMLP_seq_false_ver_10,AutoencoderMLP,10,False,13.33,9.42,1.059999942779541,23.06,18.63,1.5,25.45,20.58,1.0399999618530273,18.23,13.57,1.3300000429153442,365
362,AutoencoderMLP_seq_false_ver_11,AutoencoderMLP,11,False,14.22,9.43,0.9700000286102295,17.68,13.56,1.0800000429153442,18.26,12.64,0.7200000286102295,14.79,10.78,1.090000033378601,365
363,AutoencoderMLP_seq_false_ver_12,AutoencoderMLP,12,False,13.03,8.88,1.0499999523162842,15.03,10.07,1.0099999904632568,20.31,14.39,0.8500000238418579,16.02,10.72,0.9100000262260437,365
364,AutoencoderRandomDropoutMLP_seq_false_ver_1,AutoencoderRandomDropoutMLP,1,False,8.41,4.9,1.0,21.37,18.29,1.69,18.92,15.03,1.0,22.3,20.22,1.8600000143051147,365
365,AutoencoderRandomDropoutMLP_seq_false_ver_2,AutoencoderRandomDropoutMLP,2,False,11.62,6.96,1.03,23.92,20.24,1.7999999523162842,21.04,16.89,1.0700000524520874,23.94,21.97,2.009999990463257,365
366,AutoencoderRandomDropoutMLP_seq_false_ver_3,AutoencoderRandomDropoutMLP,3,False,10.11,5.67,1.0399999618530273,17.13,12.86,1.2100000381469727,18.0,13.03,0.9200000166893005,14.7,10.73,1.309999942779541,365
367,AutoencoderRandomDropoutMLP_seq_false_ver_4,AutoencoderRandomDropoutMLP,4,False,10.19,5.7,1.02,19.39,14.99,1.100000023841858,24.04,16.95,0.6600000262260437,17.3,14.13,1.1100000143051147,365
368,AutoencoderRandomDropoutMLP_seq_false_ver_5,AutoencoderRandomDropoutMLP,5,False,11.22,7.81,1.0299999713897705,20.79,15.71,1.31,19.73,13.96,0.66,15.64,12.96,1.26,365
369,AutoencoderRandomDropoutMLP_seq_false_ver_6,AutoencoderRandomDropoutMLP,6,False,13.99,9.65,1.01,17.86,14.75,1.3300000429153442,16.62,11.99,0.8600000143051147,16.84,14.62,1.4199999570846558,365
370,AutoencoderRandomDropoutMLP_seq_false_ver_7,AutoencoderRandomDropoutMLP,7,False,11.09,6.49,1.0199999809265137,19.97,16.19,1.3300000429153442,19.76,14.91,0.8299999833106995,17.22,14.1,1.3200000524520874,365
371,AutoencoderRandomDropoutMLP_seq_false_ver_8,AutoencoderRandomDropoutMLP,8,False,12.7,8.37,1.0499999523162842,18.82,14.91,1.1699999570846558,20.36,14.56,0.800000011920929,15.76,12.88,1.2699999809265137,365
372,AutoencoderRandomDropoutMLP_seq_false_ver_9,AutoencoderRandomDropoutMLP,9,False,12.25,8.61,1.0099999904632568,20.48,15.13,1.13,21.13,15.84,0.8,15.31,12.39,1.2,365
373,AutoencoderRandomDropoutMLP_seq_false_ver_10,AutoencoderRandomDropoutMLP,10,False,12.85,8.61,1.0,19.6,16.1,1.440000057220459,11.64,8.63,0.9599999785423279,15.86,13.71,1.4199999570846558,365
374,AutoencoderRandomDropoutMLP_seq_false_ver_11,AutoencoderRandomDropoutMLP,11,False,14.42,9.55,0.97,18.0,14.21,1.1799999475479126,20.69,14.94,0.6899999976158142,16.07,13.48,1.3200000524520874,365
375,AutoencoderRandomDropoutMLP_seq_false_ver_12,AutoencoderRandomDropoutMLP,12,False,13.59,9.04,1.0,19.11,13.92,0.8999999761581421,19.34,13.28,0.77,15.44,11.8,1.08,365
376,RandomDropoutLSTM_seq_false_ver_1,RandomDropoutLSTM,1,False,10.12,6.98,0.99,23.23,16.61,0.9,29.69,25.1,1.15,14.12,10.28,0.97,365
377,RandomDropoutLSTM_seq_false_ver_2,RandomDropoutLSTM,2,False,44.15,26.12,2.0,78.84,74.46,4.64,34.66,31.27,1.9,80.69,79.28,5.08,365
378,RandomDropoutLSTM_seq_false_ver_3,RandomDropoutLSTM,3,False,11.04,7.78,1.0099999904632568,17.99,12.03,0.6700000166893005,24.7,18.22,0.5199999809265137,16.12,10.81,0.6899999976158142,365
379,RandomDropoutLSTM_seq_false_ver_4,RandomDropoutLSTM,4,False,46.57,34.81,1.42,56.71,45.05,2.0,66.34,62.09,1.78,43.15,31.91,1.43,365
380,RandomDropoutLSTM_seq_false_ver_5,RandomDropoutLSTM,5,False,19.59,10.41,1.02,17.23,11.65,0.7099999785423279,25.77,20.96,1.1,17.4,12.86,0.95,365
381,RandomDropoutLSTM_seq_false_ver_6,RandomDropoutLSTM,6,False,20.08,10.39,1.18,54.78,43.29,2.28,30.43,25.48,1.57,42.36,33.18,2.48,365
382,RandomDropoutLSTM_seq_false_ver_7,RandomDropoutLSTM,7,False,79.76,75.78,4.46,59.72,48.64,2.66,71.2,69.32,3.06,57.28,45.51,2.34,365
383,RandomDropoutLSTM_seq_false_ver_8,RandomDropoutLSTM,8,False,27.03,20.85,0.0,46.29,34.56,1.24,37.41,33.68,0.0,51.05,38.92,1.98,365
384,RandomDropoutLSTM_seq_false_ver_9,RandomDropoutLSTM,9,False,12.15,7.86,1.03,26.67,19.16,1.52,30.79,24.73,1.59,22.15,17.49,1.54,365
385,RandomDropoutLSTM_seq_false_ver_10,RandomDropoutLSTM,10,False,28.15,16.78,1.51,40.2,31.2,1.85,26.18,22.0,1.25,29.64,24.86,2.1,365
386,RandomDropoutLSTM_seq_false_ver_11,RandomDropoutLSTM,11,False,83.6,81.91,4.9,83.6,81.88,4.89,71.2,69.32,3.06,84.88,83.56,5.3,365
387,RandomDropoutLSTM_seq_false_ver_12,RandomDropoutLSTM,12,False,26.98,20.83,0.0,26.98,20.83,0.0,37.41,33.68,0.0,24.49,19.42,0.0,365
388,AutoencoderRandomDropoutBidirectionalLSTM_seq_false_ver_1,AutoencoderRandomDropoutBidirectionalLSTM,1,False,25.05,19.24,0.01,25.39,19.44,0.0,37.4,33.67,0.0,24.49,19.41,0.0,365
389,AutoencoderRandomDropoutBidirectionalLSTM_seq_false_ver_2,AutoencoderRandomDropoutBidirectionalLSTM,2,False,25.38,13.08,1.32,72.5,63.42,4.1,12.17,8.58,0.95,81.79,80.65,5.15,365
390,AutoencoderRandomDropoutBidirectionalLSTM_seq_false_ver_3,AutoencoderRandomDropoutBidirectionalLSTM,3,False,16.73,12.74,1.3700000047683716,28.98,18.85,1.44,13.4,9.93,0.8299999833106995,22.67,18.03,1.3799999952316284,365
391,AutoencoderRandomDropoutBidirectionalLSTM_seq_false_ver_4,AutoencoderRandomDropoutBidirectionalLSTM,4,False,10.37,7.8,1.1299999952316284,24.13,19.09,1.6100000143051147,16.53,14.23,1.340000033378601,23.84,19.49,1.809999942779541,365
392,AutoencoderRandomDropoutBidirectionalLSTM_seq_false_ver_5,AutoencoderRandomDropoutBidirectionalLSTM,5,False,20.39,10.91,1.23,34.9,24.73,0.74,39.19,32.87,1.95,29.5,19.76,1.05,365
393,AutoencoderRandomDropoutBidirectionalLSTM_seq_false_ver_6,AutoencoderRandomDropoutBidirectionalLSTM,6,False,28.45,15.7,1.37,38.05,26.95,1.39,14.15,10.45,0.8,26.03,19.81,1.72,365
394,AutoencoderRandomDropoutBidirectionalLSTM_seq_false_ver_7,AutoencoderRandomDropoutBidirectionalLSTM,7,False,53.37,39.94,2.62,51.64,37.47,2.04,22.34,18.03,1.4,57.37,44.65,2.11,365
395,AutoencoderRandomDropoutBidirectionalLSTM_seq_false_ver_8,AutoencoderRandomDropoutBidirectionalLSTM,8,False,23.15,16.88,1.55,17.63,12.63,0.8600000143051147,15.13,11.63,1.18,17.81,12.7,0.61,365
396,AutoencoderRandomDropoutBidirectionalLSTM_seq_false_ver_9,AutoencoderRandomDropoutBidirectionalLSTM,9,False,29.75,14.82,1.42,67.41,56.57,3.56,30.9,25.23,1.7,73.1,67.98,4.44,365
397,AutoencoderRandomDropoutBidirectionalLSTM_seq_false_ver_10,AutoencoderRandomDropoutBidirectionalLSTM,10,False,47.43,29.6,2.18,71.06,61.94,3.83,16.03,11.5,0.76,56.0,53.48,3.75,365
398,AutoencoderRandomDropoutBidirectionalLSTM_seq_false_ver_11,AutoencoderRandomDropoutBidirectionalLSTM,11,False,62.89,48.2,3.14,76.55,69.77,4.28,40.72,37.4,2.11,84.53,83.2,5.28,365
399,AutoencoderRandomDropoutBidirectionalLSTM_seq_false_ver_12,AutoencoderRandomDropoutBidirectionalLSTM,12,False,50.92,37.28,2.24,36.26,26.24,0.57,40.25,33.48,0.43,19.97,15.94,0.59,365
400,AutoencoderRandomDropoutTimeDistributedCNNLSTM_seq_false_ver_1,AutoencoderRandomDropoutTimeDistributedCNNLSTM,1,False,9.13,6.2,1.04,20.05,14.66,0.71,21.93,16.99,0.7099999785423279,15.51,12.43,1.1799999475479126,365
401,AutoencoderRandomDropoutTimeDistributedCNNLSTM_seq_false_ver_2,AutoencoderRandomDropoutTimeDistributedCNNLSTM,2,False,12.63,8.98,1.28,21.6,15.97,1.3200000524520874,27.08,23.71,1.2000000476837158,18.27,12.51,1.409999966621399,365
402,AutoencoderRandomDropoutTimeDistributedCNNLSTM_seq_false_ver_3,AutoencoderRandomDropoutTimeDistributedCNNLSTM,3,False,9.78,5.9,1.09,16.81,13.2,1.1399999856948853,18.1,14.09,0.8500000238418579,14.55,10.96,1.0299999713897705,365
403,AutoencoderRandomDropoutTimeDistributedCNNLSTM_seq_false_ver_4,AutoencoderRandomDropoutTimeDistributedCNNLSTM,4,False,10.59,5.96,0.99,15.4,10.83,0.9900000095367432,24.03,17.64,0.58,13.56,9.16,0.99,365
404,AutoencoderRandomDropoutTimeDistributedCNNLSTM_seq_false_ver_5,AutoencoderRandomDropoutTimeDistributedCNNLSTM,5,False,13.29,9.23,1.0399999618530273,18.36,14.0,1.0800000429153442,25.48,20.07,0.6700000166893005,15.19,11.42,1.0499999523162842,365
405,AutoencoderRandomDropoutTimeDistributedCNNLSTM_seq_false_ver_6,AutoencoderRandomDropoutTimeDistributedCNNLSTM,6,False,12.41,9.1,1.1100000143051147,18.84,14.7,1.3300000429153442,21.08,18.25,1.3300000429153442,18.39,15.33,1.3200000524520874,365
406,AutoencoderRandomDropoutTimeDistributedCNNLSTM_seq_false_ver_7,AutoencoderRandomDropoutTimeDistributedCNNLSTM,7,False,9.35,5.27,1.0499999523162842,15.64,11.05,1.0199999809265137,14.39,10.94,0.8500000238418579,13.94,10.35,1.0,365
407,AutoencoderRandomDropoutTimeDistributedCNNLSTM_seq_false_ver_8,AutoencoderRandomDropoutTimeDistributedCNNLSTM,8,False,13.88,8.94,0.94,18.12,12.42,0.7300000190734863,24.01,17.26,0.6000000238418579,15.88,10.44,0.6200000047683716,365
408,AutoencoderRandomDropoutTimeDistributedCNNLSTM_seq_false_ver_9,AutoencoderRandomDropoutTimeDistributedCNNLSTM,9,False,14.85,10.35,1.02,21.36,15.98,0.94,24.06,19.01,0.79,15.96,11.72,0.99,365
